x,z,spin_rate,release_velo,pitch_type,bats,release_x,release_y,release_z,pfx_x,pfx_z,extension,throws,bs_count,pitch_result,game_state,ump,pitcherid,catcherid,all_star
12.61204384,25.7859213,2494.249682,97.45290978,FF,R,-3.36,54.56,5.36,-8.13,7.71,5.938,R,2-Feb,ball,---:0,57,1,1,before
-4.04289598,23.19387398,2710.61026,78.14215654,CB,L,-3.27,55.11,5.64,3.75,-2.55,5.391,R,0-0,called_strike,---:1,57,1,1,before
-15.56393863,42.78256389,2535.053282,95.69831298,FF,L,-3.41,54.72,5.22,-5.1,8.4,5.775,R,0-2,ball,---:1,57,1,1,before
-9.719878484,32.7268152,2680.259931,79.15928249,CB,L,-3.35,54.82,5.44,3.88,-2.6,5.678,R,0-0,called_strike,---:2,57,1,1,before
14.71070613,10.33407354,2504.048972,88.49198951,CT,L,-3.41,54.77,5.38,-0.97,3.95,5.726,R,0-2,ball,---:0,57,1,1,before
7.872595874,4.440314277,2411.372058,88.6519371,CT,L,-3.47,54.82,5.31,0.07,4.55,5.682,R,0-2,ball,---:1,57,1,1,before
7.929098997,30.75702621,2587.595059,84.40052309,SL,R,-3.43,55.01,5.19,0.29,1.12,5.493,R,0-0,called_strike,---:0,57,1,1,before
12.99813737,31.29636908,2537.711054,94.50174477,FF,R,-3.35,54.76,5.37,-7.87,8.96,5.745,R,0-1,ball,---:0,57,1,1,before
24.02280192,21.31228845,2558.057645,94.76278314,FF,R,-3.42,54.68,5.07,-7.36,9.79,5.816,R,1-Jan,ball,---:0,57,1,1,before
-11.61871527,26.59145088,1365.264483,83.97194364,CH,R,-3.42,54.83,5.14,-9.24,2.25,5.671,R,0-2,ball,1--:0,57,1,1,before
-12.16846322,22.10435689,1431.836191,83.90042271,CH,R,-3.45,54.74,5.15,-9.76,2.37,5.764,R,2-Jan,ball,1--:0,57,1,1,before
24.0736203,25.65593373,2350.559268,94.98001209,FF,L,-3.26,54.32,5.29,-7.53,8.06,6.183,R,0-0,ball,1--:2,57,1,1,before
-9.105581533,41.48636025,2642.343377,77.19020834,CB,L,-3.36,55.03,5.33,5.85,-3.29,5.467,R,Jan-00,ball,1--:2,57,1,1,before
-4.523330475,19.3543412,2767.362892,78.34769086,CB,L,-3.3,54.91,5.38,3.61,-2.41,5.594,R,Feb-00,called_strike,1--:2,57,1,1,before
-10.29844814,30.50362829,2374.510821,95.10110421,FF,L,-3.26,54.65,5.4,-6.34,8.4,5.852,R,0-0,called_strike,---:1,57,1,1,before
-24.11052484,42.93723637,2400.109869,96.17828974,FF,L,-3.33,54.53,5.34,-6.36,7.42,5.97,R,0-1,ball,---:1,57,1,1,before
-12.64946999,29.41274732,2755.118745,77.2067877,CB,L,-3.29,55.07,5.51,5.55,-1.88,5.429,R,0-0,called_strike,---:2,57,1,1,before
-13.81341051,20.70202047,2500.61093,88.1596936,CT,L,-3.8,54.74,4.98,0.77,2.38,5.763,R,0-2,ball,---:2,57,1,1,before
10.93240672,13.14358874,2380.006784,95.56932197,FF,R,-3.38,54.55,5.28,-7.67,9.91,5.947,R,0-2,ball,---:0,57,1,1,before
15.12971649,-12.54090698,NA,84.09994412,SL,R,-3.49,54.21,4.98,1.01,-0.55,6.286,R,2-Jan,ball,---:0,57,1,1,before
-19.92985646,30.58769688,2394.062287,84.40195241,SL,R,-3.57,54.89,4.94,1.38,-1.44,5.612,R,2-Feb,ball,---:0,57,1,1,before
0.253329463,32.18665981,NA,84.97968152,SL,R,-3.39,54.98,5.07,1.75,-0.97,5.519,R,0-0,called_strike,---:1,57,1,1,before
3.45729542,22.33344914,2364.70874,95.77010161,FF,R,-3.45,54.4,4.88,-7.22,9.37,6.104,R,0-1,called_strike,---:1,57,1,1,before
2.639254779,17.32718371,2399.516175,95.61903103,FF,R,-3.41,53.95,4.94,-8.21,8.75,6.546,R,0-0,ball,---:2,57,1,1,before
3.204278585,22.81275646,2598.279478,95.30172192,FF,L,-2.14,54.42,6.09,-6.67,12.81,6.084,R,0-0,called_strike,---:0,24,2,3,before
1.677071269,30.26237271,2557.954339,95.69113962,FF,L,-2.28,54.35,5.91,-8.72,11.57,6.153,R,0-1,called_strike,---:0,24,2,3,before
-9.793998808,46.57297811,2559.338447,95.95191186,FF,R,-2.06,54.17,6.02,-5.28,11.75,6.333,R,0-0,ball,---:2,24,2,3,before
2.546654991,25.7752757,2840.231712,82.489981,CB,R,-2.06,54.91,6.02,4.42,-6.98,5.59,R,Jan-00,called_strike,---:2,24,2,3,before
-12.34838045,50.90615734,2564.442385,96.51942907,FF,R,-2.03,54.33,5.96,-5.72,11.81,6.169,R,1-Jan,ball,---:2,24,2,3,before
-9.563729808,38.97642242,2553.66996,87.70631264,SL,R,-2.15,54.76,5.94,2.52,2.86,5.739,R,1-Feb,ball,---:2,24,2,3,before
3.489510235,25.51034073,2538.990817,96.60983231,FF,R,-2.02,54.18,5.91,-7.29,11.91,6.319,R,1-Mar,called_strike,---:2,24,2,3,before
3.288994267,33.76675082,2825.910297,82.11985932,CB,R,-2.17,54.84,6.03,6.74,-4.95,5.663,R,0-0,called_strike,---:0,24,2,3,before
0.576664104,30.7440953,2492.322463,95.80071004,FF,R,-1.98,54.43,5.99,-6.95,10.63,6.07,R,0-0,called_strike,---:1,24,2,3,before
-11.34112121,59.38680139,2945.614137,82.01895214,CB,R,-2.04,55.03,6.02,6.99,-9.57,5.471,R,0-0,ball,---:2,24,2,3,before
-8.929775676,45.50589643,2702.944347,82.23870911,CB,R,-2.17,55.18,5.9,7.01,-6.71,5.32,R,Jan-00,ball,---:2,24,2,3,before
-1.641958061,44.18158701,2563.200668,93.3799935,FF,R,-2.01,54.14,6.14,-8.7,9.71,6.357,R,0-0,ball,---:0,24,2,3,before
11.85422108,24.96216023,2540.370009,96.09168925,FF,R,-2.17,54.41,6.02,-7.02,13.77,6.09,R,1-Jan,ball,---:0,24,2,3,before
19.75402056,-9.013030198,2833.001288,82.14988749,CB,R,-2.08,54.7,5.96,4.95,-7.6,5.796,R,1-Feb,ball,---:0,24,2,3,before
-3.502059,55.9656197,2433.62212,96.43097366,FF,R,-2.16,54.52,6.01,-6.38,10.61,5.984,R,1-Mar,ball,---:0,24,2,3,before
8.183046566,34.75501175,2426.364221,96.86770173,FF,R,-2.13,54.41,5.84,-7.77,10.66,6.091,R,0-0,called_strike,1--:0,24,2,3,before
-7.391152082,39.31388787,2903.805608,82.88911965,CB,R,-2.22,54.93,6.03,7.64,-8.95,5.568,R,0-0,ball,#VALUE!,24,2,3,before
-19.23743059,34.4867218,2511.120732,99.37153177,FF,R,-2.27,54.38,5.89,-6.9,11.59,6.12,R,2-Jan,ball,#VALUE!,24,2,3,before
-18.07284937,25.95967533,2664.129547,96.55268767,FF,R,-2.07,54.39,5.85,-9.16,9.01,6.109,R,0-0,ball,---:0,24,2,3,before
-6.587134377,40.23610109,2876.780685,79.9595671,CB,R,-2.18,55.24,5.8,7.85,-8.26,5.258,R,0-1,ball,1--:1,24,2,3,before
10.77850268,17.24398791,2612.401901,87.79265757,SL,R,-2.22,54.61,5.87,1.57,3.39,5.893,R,0-0,ball,1--:2,24,2,3,before
16.69000267,-5.037484328,2797.54951,84.58791177,CB,R,-2.11,54.59,5.86,2.91,-6.42,5.912,R,0-0,ball,---:0,24,2,3,before
2.603034686,45.25193534,2559.230067,97.96268742,FF,R,-2.17,54.61,5.84,-6.56,11.37,5.891,R,Jan-00,ball,---:0,24,2,3,before
-2.567251649,26.15942883,2558.974401,97.03892454,FF,R,-2.08,54.61,5.83,-7,11.42,5.894,R,0-0,called_strike,---:1,24,2,3,before
0.48141968,39.67429581,2601.814287,87.4371281,SL,R,-2.19,54.92,5.83,2.88,1.54,5.583,R,0-1,called_strike,---:1,24,2,3,before
4.641736581,46.48613681,2642.196155,96.31981316,FF,R,-2.07,54.31,5.84,-7.75,10.58,6.188,R,0-0,ball,---:2,24,2,3,before
10.91975443,9.422420549,2467.106403,98.15017376,FT,R,-2.3,53.88,5.58,-9.33,9.33,6.621,R,1-Jan,ball,---:2,24,2,3,before
-20.31759274,29.60277939,2485.683424,96.9395324,FF,L,-2.37,54.1,5.76,-7.63,10.52,6.399,R,0-0,ball,---:0,24,2,3,before
-12.33469249,35.60505881,2553.910563,96.11051816,FF,L,-2.27,54.03,5.75,-8.17,9.34,6.47,R,Jan-00,ball,---:0,24,2,3,before
-13.9319602,33.55171956,2442.503168,95.46657418,FF,L,-2.22,54.27,5.8,-7.7,9.66,6.229,R,Feb-00,ball,---:0,24,2,3,before
8.939280588,38.94029905,2473.004361,96.75086932,FF,L,-2.13,54,5.79,-6.89,10.84,6.499,R,Mar-00,ball,---:0,24,2,3,before
4.75108566,25.12786059,2499.296637,89.408688,SL,R,-2.39,54.18,5.77,1.59,3.56,6.321,R,0-0,called_strike,1--:0,24,2,3,before
10.83848003,16.10266501,2466.448795,98.51007069,FF,R,-2.05,54.44,5.91,-5.82,11.11,6.056,R,0-1,ball,1--:0,24,2,3,before
7.368936999,19.17935457,2500.790216,88.53910012,SL,R,-2.26,54.37,5.74,2.57,1.67,6.128,R,2-Jan,ball,1--:0,24,2,3,before
-0.288080936,18.56466701,2669.999949,89.05935409,SL,R,-2.28,54.42,5.72,2.6,3.06,6.078,R,2-Mar,ball,1--:0,24,2,3,before
-0.191878036,13.0455664,2670.661905,98.23131989,FF,R,-2.25,54.23,5.73,-9.14,11.15,6.272,R,0-0,ball,1-3:1,24,2,3,before
-16.73713807,43.49877503,2912.174123,82.03962398,CB,R,-2.22,54.99,5.81,9.04,-7.71,5.512,R,1-Jan,ball,1-3:1,24,2,3,before
-9.802541791,35.42536983,NA,88.48208825,SL,R,-2.23,54.18,5.89,2.93,0.9,6.317,R,0-1,ball,-2-:1,24,2,3,before
7.753856273,34.65626615,2547.172553,98.16768696,FF,R,-2,54.34,5.95,-8.19,9.62,6.164,R,2-Jan,called_strike,-2-:1,24,2,3,before
10.66802236,33.66117199,2549.921751,97.28150829,FF,R,-2.13,54.33,5.89,-7.02,10.06,6.17,R,0-0,called_strike,-2-:2,24,2,3,before
9.27667306,20.17182591,2628.739345,97.90974806,FF,R,-2.12,54.16,5.91,-8.34,10.85,6.338,R,0-1,ball,-2-:2,24,2,3,before
7.235766166,41.39143496,2549.352526,97.52968547,FF,R,-2.06,53.94,5.89,-7.71,11.45,6.558,R,1-Jan,ball,-2-:2,24,2,3,before
17.99894973,33.32554367,2451.640309,95.21046097,FF,R,-1.91,53.96,6.02,-7.92,11.08,6.541,R,0-0,ball,---:0,24,2,3,before
4.862445864,40.5331496,2459.1428,95.88050913,FF,R,-2.05,54.68,5.94,-8.21,10.54,5.819,R,Jan-00,ball,---:0,24,2,3,before
17.70024657,17.99810303,2574.179304,88.17883897,SL,R,-2.15,54.54,5.89,2.21,2.96,5.959,R,0-1,ball,---:1,24,2,3,before
-1.956235678,27.87340492,2781.617616,81.26932796,CB,R,-2,55,5.85,7.22,-5.89,5.497,R,1-Jan,called_strike,---:1,24,2,3,before
-11.20752924,45.62486239,2405.555652,96.00196235,FF,L,-2.27,54.32,6.02,-7.11,10.51,6.18,R,0-0,ball,---:0,41,2,3,before
13.17563681,32.33908236,2452.854185,95.37122483,FF,L,-2.13,54.17,5.97,-6.96,11.67,6.334,R,Jan-00,ball,---:0,41,2,3,before
-7.226619243,20.75729284,2473.770139,95.89034988,FF,L,-2.12,54.4,5.91,-9.43,11.27,6.102,R,Feb-00,called_strike,---:0,41,2,3,before
-4.896811322,48.83896393,2543.990228,95.28095915,FF,L,-2.23,54.42,5.96,-6.66,9.44,6.076,R,0-0,ball,---:1,41,2,3,before
4.282335172,19.68162628,2609.100507,89.25102632,SL,L,-2.23,54.74,6,2,3.41,5.76,R,2-Jan,called_strike,---:1,41,2,3,before
8.449326038,14.23216845,2886.379287,82.40045232,CB,L,-2.21,54.68,6.02,6.8,-7.63,5.817,R,0-0,ball,---:2,41,2,3,before
-6.646613334,6.069667283,2868.166514,82.28176011,CB,L,-2.33,54.69,6.02,5.46,-7.99,5.806,R,Jan-00,ball,---:2,41,2,3,before
-17.75843919,58.14095006,2451.891204,95.98245666,FF,L,-2.27,54.25,5.95,-6.01,9.17,6.251,R,Feb-00,ball,---:2,41,2,3,before
14.80998514,7.760936391,2969.062577,84.49785917,CB,L,-2.23,54.54,5.98,5.44,-9.13,5.963,R,2-Mar,ball,---:2,41,2,3,before
5.351701217,41.41150517,2565.930978,97.38935639,FF,L,-2.12,54.28,5.91,-5.36,9.62,6.218,R,Jan-00,ball,-2-:2,41,2,3,before
-1.730675333,34.76414899,2899.164486,82.12996146,CB,L,-2.14,54.78,6.1,7.58,-9.33,5.716,R,Feb-00,called_strike,-2-:2,41,2,3,before
11.58281725,28.89675374,2488.395851,98.32052833,FF,L,-2.16,54.1,5.92,-6.77,9.53,6.405,R,1-Feb,ball,-2-:2,41,2,3,before
21.73176199,19.7527862,2519.230809,98.10188259,FF,L,-2.04,54.03,5.91,-7.08,11.15,6.469,R,1-Mar,ball,-2-:2,41,2,3,before
-0.03409453,50.25681332,2429.28593,97.62844314,FF,L,-2.17,54.19,5.94,-4.27,9.52,6.314,R,0-0,ball,12-:2,41,2,3,before
-9.896849841,45.99533282,2877.342975,81.37158967,CB,L,-2.11,54.73,6.04,7.19,-10.29,5.769,R,Jan-00,ball,12-:2,41,2,3,before
11.60670182,22.28547399,2475.33181,98.39219922,FF,L,-2.13,54.21,5.91,-7.9,12.14,6.286,R,1-Feb,ball,12-:2,41,2,3,before
14.02612653,35.96448914,2436.383946,96.27864327,FF,L,-2.13,54.24,5.93,-5.81,10.71,6.26,R,0-0,ball,---:0,41,2,3,before
-12.51305276,42.79009397,2467.781125,96.59096941,FF,L,-2.15,54.26,5.95,-5.69,10.58,6.245,R,0-1,ball,---:1,41,2,3,before
-4.437370249,34.62047264,2457.630462,98.44734458,FF,L,-2.12,54.37,5.93,-5.69,10.54,6.132,R,2-Jan,called_strike,---:1,41,2,3,before
2.710983581,37.69140728,2558.621993,87.16766028,SL,R,-2.19,54.25,5.97,3.03,1.3,6.25,R,0-0,called_strike,---:2,41,2,3,before
1.50051729,46.52476251,2421.791723,97.12084143,FF,R,-2.03,54.54,5.94,-4.79,9.94,5.962,R,0-2,ball,---:2,41,2,3,before
-2.686924879,28.73052839,2506.336285,95.85211228,FF,L,-2.19,54.5,5.86,-7.54,10.35,6.001,R,0-0,called_strike,---:0,41,2,3,before
-2.073569711,28.61836648,2837.919193,82.55710608,CB,L,-2.19,54.78,5.93,5.22,-6.46,5.722,R,0-2,called_strike,---:0,41,2,3,before
-1.104810526,35.49755397,2527.156806,88.25910358,SL,L,-2.16,54.91,6,1.88,0.44,5.594,R,0-1,called_strike,---:1,41,2,3,before
7.97931728,15.29018153,2608.173695,97.50973028,FF,L,-2.19,54.42,5.86,-7.97,12.08,6.079,R,0-0,ball,---:2,41,2,3,before
6.119291805,17.87043423,2591.428999,98.89999236,FF,L,-2.14,54.35,5.87,-7.31,11.1,6.146,R,1-Jan,ball,---:2,41,2,3,before
1.559501174,44.03809652,2971.036202,82.78124449,CB,L,-2.11,54.77,6.04,6.98,-6.73,5.73,R,0-1,ball,---:0,41,2,3,before
-2.340492196,46.24710255,2886.876987,82.78905486,CB,L,-2.16,54.8,5.97,6.5,-8.23,5.696,R,0-0,ball,1--:0,41,2,3,before
-18.08532865,33.5526345,2960.590826,82.40219779,CB,L,-2.35,54.78,5.91,5.73,-9.1,5.722,R,0-1,ball,---:2,41,2,3,before
3.00968202,15.38055149,2607.091717,95.797888,FF,L,-2.12,53.97,5.91,-8.41,10.53,6.53,R,0-0,ball,---:0,41,2,3,before
13.51328642,15.43287523,2411.692833,95.27101832,FF,R,-2.03,54.18,6.02,-5.72,11.26,6.322,R,0-0,ball,---:0,41,2,3,before
9.924174062,19.53509153,2896.872384,83.86989689,CB,L,-2.21,54.73,5.97,6.51,-8.34,5.771,R,0-1,ball,---:1,41,2,3,before
11.48450967,18.46719671,2592.532183,97.74012348,FF,L,-2.12,54.06,5.84,-6.9,11.38,6.437,R,0-0,ball,---:2,41,2,3,before
-12.40900208,33.27702719,2731.720153,81.08129166,CB,L,-2.13,54.74,5.93,6.76,-7.48,5.759,R,0-0,ball,---:1,41,2,3,before
-9.683414965,28.08153701,2788.910595,81.79020446,CB,L,-2.18,54.58,6.02,7.42,-8.95,5.923,R,0-1,called_strike,---:2,41,2,3,before
13.08115587,11.95539147,2554.516377,87.97116437,SL,L,-2.16,54.61,5.95,2.75,1.78,5.89,R,0-2,ball,---:2,41,2,3,before
20.82129728,15.96177708,2206.86562,91.71882233,FF,L,-1.94,54.33,6.01,-6.95,11.28,6.174,R,2-Jan,ball,---:2,41,2,3,before
-0.276303862,57.59750352,2456.837279,95.12795581,FF,L,-2.07,53.9,6.04,-6.41,10.19,6.605,R,0-0,ball,---:0,41,2,3,before
10.2824187,44.49448463,2455.883768,96.96149789,FF,L,-2.1,54.32,6.01,-6.95,10.51,6.175,R,1-Jan,ball,---:0,41,2,3,before
-13.05651672,45.11722931,2891.763162,80.36268858,CB,L,-2.23,55.19,5.96,9.05,-7.73,5.313,R,0-0,ball,---:1,41,2,3,before
-6.466217316,30.01272524,2902.311839,80.41968883,CB,L,-2.25,54.81,5.97,9.12,-7.58,5.689,R,Jan-00,called_strike,---:1,41,2,3,before
2.784279207,54.24159681,2467.123936,97.85681492,FF,L,-2.31,54.28,5.99,-5.08,9.69,6.223,R,2-Jan,ball,---:1,41,2,3,before
8.256491545,55.58566284,2504.679938,96.50003678,FF,L,-2.15,54.24,5.97,-5.22,9.55,6.256,R,0-1,ball,---:2,41,2,3,before
8.808541935,13.72494972,2205.809035,89.0698282,CH,L,-2.33,54.08,5.55,-10.86,6.65,6.418,R,2-Jan,ball,---:2,41,2,3,before
9.671912015,7.198829157,2689.687239,89.24986891,SL,L,-2.4,54.6,5.77,2.53,1.19,5.897,R,2-Feb,ball,---:2,41,2,3,before
-11.66461332,29.06455255,1746.857181,90.36280385,CH,L,-2.26,54.04,5.77,-8.52,7.68,6.458,R,2-Mar,ball,---:2,41,2,3,before
-7.693221526,38.40087243,2953.373908,81.29948369,CB,R,-2.19,54.47,5.99,9.04,-7.87,6.026,R,0-0,called_strike,1--:2,41,2,3,before
9.025671197,19.74192601,2660.515596,88.9307689,SL,R,-2.08,54.58,5.91,2.05,2.14,5.915,R,0-1,called_strike,1--:2,41,2,3,before
16.33039439,20.25434336,2605.655937,89.87962613,SL,R,-2.21,54.57,5.83,2.63,2.79,5.928,R,0-2,ball,1--:2,41,2,3,before
9.861320746,23.02948552,2548.033256,98.33019638,FF,R,-2.12,53.77,5.89,-6.53,10.7,6.729,R,2-Jan,ball,1--:2,41,2,3,before
15.78976252,34.93250249,2540.217979,97.70759661,FF,R,-2.09,54.17,5.97,-5.98,10.76,6.329,R,2-Feb,ball,1--:2,41,2,3,before
4.727193574,37.22177919,2608.518215,96.11882015,FF,R,-2.12,54.23,6.01,-7.22,11.16,6.269,R,0-0,called_strike,---:0,52,2,3,before
-5.14997348,47.01805986,2627.419534,97.75077123,FF,R,-2.1,54.4,6.04,-7.54,10.99,6.097,R,0-2,ball,---:0,52,2,3,before
25.23595876,10.56198272,2919.001247,84.27788755,CB,R,-2.01,54.77,6.05,5.38,-7.78,5.731,R,2-Jan,ball,---:0,52,2,3,before
-12.02351171,50.01443508,2459.883616,97.14019463,FF,R,-2.06,54.32,6.1,-4.58,12.14,6.184,R,2-Feb,ball,---:0,52,2,3,before
-15.81316782,30.52648909,2587.778174,96.51241761,FF,L,-2.28,54.51,5.86,-9.71,10.03,5.989,R,0-0,ball,---:1,52,2,3,before
3.922671434,46.51535548,2579.786212,97.32900805,FF,L,-2.16,54.1,5.97,-8.53,9.44,6.396,R,0-1,ball,---:2,52,2,3,before
-6.719881876,33.68407261,2537.788382,97.02765908,FF,L,-2.24,54.1,5.89,-7.43,11.36,6.399,R,1-Jan,called_strike,---:2,52,2,3,before
2.220698879,32.06434214,2477.655725,97.32922873,FF,L,-2.24,54.75,5.97,-8.2,8.3,5.75,R,2-Jan,called_strike,---:2,52,2,3,before
6.610547952,39.20559301,NA,86.71100924,SL,R,-2.03,55,6.18,3.75,-0.13,5.502,R,0-2,ball,---:0,52,2,3,before
14.16976415,36.10933241,2517.069199,96.88075703,FF,R,-2.05,54.31,6.1,-6.27,10.55,6.195,R,2-Jan,ball,---:0,52,2,3,before
-1.402693873,49.55911095,2963.875622,80.38133553,CB,R,-1.99,54.76,6.1,8.08,-9.36,5.742,R,0-0,ball,---:1,52,2,3,before
6.959565901,42.68122608,2537.517456,88.42244924,SL,R,-2.1,54.39,6.04,2.88,1.94,6.107,R,Jan-00,ball,---:1,52,2,3,before
9.445408671,21.02147098,2498.814618,96.70182966,FF,R,-2.03,54.28,5.97,-8.9,10.45,6.216,R,Feb-00,called_strike,---:1,52,2,3,before
11.82157845,20.4950374,2419.71139,99.57993696,FF,R,-2.03,54.05,6.07,-6.11,11.01,6.451,R,2-Feb,ball,---:1,52,2,3,before
-8.277827764,24.44415918,2831.600183,83.61907479,CB,L,-2.12,54.88,6.02,4.66,-6.74,5.625,R,0-0,called_strike,---:2,52,2,3,before
0.890568612,29.93090726,2909.905428,82.67972683,CB,L,-2.12,54.84,6.03,6.62,-8.95,5.663,R,0-1,called_strike,---:2,52,2,3,before
2.819978457,31.51052515,2418.29574,94.44875747,FF,R,-1.97,54.17,5.93,-7.96,10.01,6.335,R,0-0,called_strike,---:0,52,2,3,before
16.65513557,14.71161949,2617.295419,89.32073808,SL,R,-1.96,54.39,5.95,2.55,2.33,6.113,R,0-2,ball,---:0,52,2,3,before
8.735166907,15.50495812,2385.294425,95.83032221,FF,R,-1.88,54.12,5.93,-8,12.6,6.381,R,0-0,ball,---:1,52,2,3,before
13.55116815,27.13016418,2434.572348,97.10268182,FF,R,-1.93,54.19,5.91,-7.08,11.18,6.312,R,Jan-00,ball,---:1,52,2,3,before
0.743540322,24.31126576,2835.808452,81.22660556,CB,L,-2.07,54.51,6.05,7.28,-6.1,5.988,R,0-0,called_strike,1--:1,52,2,3,before
-17.72565657,44.7721391,2402.565864,97.79924197,FF,L,-2.39,54.35,5.82,-7.81,8.87,6.149,R,0-2,ball,1--:1,52,2,3,before
-7.07742687,39.13391798,2622.370885,88.50712924,SL,R,-2.1,54.83,6.06,3.71,-0.34,5.674,R,0-0,ball,1--:2,52,2,3,before
10.12724624,27.56436657,2621.221,89.55983532,SL,R,-2.04,54.58,6.05,1.94,2.81,5.917,R,Jan-00,called_strike,1--:2,52,2,3,before
-4.727427184,34.92083618,2572.558713,98.01088473,FF,L,-2.15,54.38,6,-7.59,10.35,6.121,R,0-1,called_strike,12-:2,52,2,3,before
-3.825125991,18.63453549,1723.065723,89.048548,CH,L,-2.15,54.03,5.81,-10.64,6.63,6.47,R,0-1,called_strike,---:0,52,2,3,before
18.50295067,9.959971628,2977.968965,85.06090996,CB,L,-2.05,54.64,5.99,5.01,-8.71,5.864,R,0-2,ball,---:0,52,2,3,before
-1.597863015,52.13734189,2556.721889,86.62722243,SL,R,-2.06,54.51,6,3.13,0.56,5.993,R,0-0,ball,1--:0,52,2,3,before
16.34473005,25.700574,2399.873303,96.988331,FF,R,-2.01,54.57,5.96,-7.36,9.52,5.93,R,0-1,ball,---:0,52,2,3,before
19.85054179,11.97435458,2564.615547,88.50996999,SL,R,-1.96,54.48,5.96,3.14,2.45,6.016,R,2-Jan,ball,---:0,52,2,3,before
-13.68968963,33.08525116,2768.425409,82.31829401,CB,L,-2.1,54.6,6.04,5.7,-7.83,5.905,R,0-2,ball,1--:0,52,2,3,before
5.005017232,20.54485285,2552.199872,88.85172225,SL,L,-2.06,54.66,5.99,1.91,2.72,5.838,R,2-Jan,called_strike,1--:0,52,2,3,before
4.965776783,22.36567053,2402.632505,96.0709969,FF,R,-2.02,54.1,5.94,-5.47,11.12,6.399,R,0-0,called_strike,1--:1,52,2,3,before
9.852115268,23.97692729,2671.318363,88.71841443,SL,R,-2.11,54.69,5.97,2.14,1.35,5.813,R,0-0,called_strike,1--:2,52,2,3,before
-8.017497982,31.41855764,2619.95669,87.86874336,SL,R,-2.09,54.81,5.99,1.52,0.93,5.687,R,0-0,called_strike,-2-:0,52,2,3,before
13.16265836,36.57310657,2413.247146,95.38851167,FF,R,-1.91,54.25,5.96,-6.93,10.61,6.246,R,0-1,ball,-2-:0,52,2,3,before
7.884027713,34.0686201,2759.120459,88.68147813,SL,R,-2.23,54.49,5.86,2.32,1.21,6.007,R,1-Jan,called_strike,-2-:0,52,2,3,before
15.25275453,23.77555351,2593.620169,98.58689791,FF,R,-1.93,53.65,5.87,-6.95,11.72,6.851,R,2-Jan,ball,-2-:0,52,2,3,before
8.015032768,37.01724464,2442.919471,95.84057645,FF,R,-1.93,54.2,6.03,-6.44,9.87,6.295,R,0-0,called_strike,---:2,52,2,3,before
6.191304057,13.05563561,2814.238775,83.25904037,CB,R,-1.91,54.97,6,5.93,-8.94,5.534,R,0-1,ball,---:2,52,2,3,before
3.13448139,24.49462864,2573.327834,87.55989944,SL,R,-2.11,54.65,6.01,2.58,-0.77,5.85,R,1-Jan,called_strike,---:2,52,2,3,before
-17.47233857,41.0523442,2468.288273,96.89158402,FF,R,-2.06,54.41,5.86,-7.16,10.62,6.087,R,0-0,ball,---:0,52,2,3,before
-7.738757544,21.52742023,1690.772432,87.61058661,CH,R,-2.14,54.12,5.7,-9.78,5.5,6.382,R,Jan-00,called_strike,---:0,52,2,3,before
9.255130513,24.93937217,2598.417798,90.55923083,SL,L,-2.19,54.51,5.91,0.47,4.57,5.987,R,0-1,called_strike,---:1,52,2,3,before
-1.141454175,-8.67318318,1955.749073,89.2900363,CH,L,-2.13,54.09,5.71,-13.15,6.3,6.407,R,0-2,ball,---:1,52,2,3,before
6.084990985,50.65165854,2507.570709,98.71856307,FF,L,-2.2,54.5,5.91,-7.97,9.37,6.005,R,2-Jan,ball,---:1,52,2,3,before
19.04131151,19.0181609,2567.87513,90.61069698,SL,L,-2.11,54.6,5.89,2.88,0.66,5.902,R,2-Feb,ball,---:1,52,2,3,before
-0.034362268,44.0754709,2390.769926,94.58927533,FF,R,-2.07,54.03,6.01,-6.48,10.18,6.467,R,0-0,ball,---:0,52,2,3,before
10.7295361,36.14099471,2700.082357,87.73950158,SL,R,-2.13,54.47,5.94,2.34,-0.26,6.033,R,1-Jan,called_strike,---:0,52,2,3,before
18.34624111,8.159444633,2676.783865,90.3998701,SL,R,-2.12,54.01,5.91,2.06,3.14,6.492,R,2-Jan,ball,---:0,52,2,3,before
8.029967967,4.235614941,1749.5254,88.86906797,CH,R,-2.1,53.98,5.7,-9.91,7.13,6.521,R,2-Feb,ball,---:0,52,2,3,before
-12.8764744,38.31585505,2584.539879,97.02035882,FF,L,-2.28,54.49,5.93,-9.14,10.96,6.007,R,0-1,ball,---:0,43,2,3,before
6.757962848,12.4673359,2711.713116,90.67721018,SL,L,-2.27,54.66,5.98,0.61,3.27,5.837,R,2-Jan,ball,---:0,43,2,3,before
6.788651379,23.13414346,2602.380611,97.82992011,FF,L,-2.12,54.4,6.05,-8.78,12.25,6.096,R,0-0,called_strike,---:1,43,2,3,before
-6.76965267,19.27240241,3016.432565,83.48867932,CB,L,-2.29,55.21,5.9,7.52,-6.95,5.292,R,0-1,called_strike,---:1,43,2,3,before
-13.56078942,51.07447436,2543.79458,97.78762214,FF,L,-2.38,54.48,5.88,-8.4,10.48,6.017,R,0-2,ball,---:1,43,2,3,before
3.047895196,40.10629985,2710.897863,89.89931302,SL,R,-2.16,54.76,5.98,3.79,1.38,5.735,R,0-0,ball,---:2,43,2,3,before
